l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
64000.0,32000.0,256.0,64.0,3.0,26.0,40.0,12.0,1.0,5.0,4.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,6.0,2.0,5.0,6.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,256.0,64.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,3.0,2.0,1.0,5.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,128.0,1.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,6.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,128.0,128.0,1.0,64.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,3.0,6.0,2.0,1.0,4.0,6.0,1.0,6.0,5.0,6.0,64.0,4.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,6.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,16.0,64.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,6.0,5.0,3.0,4.0,6.0,4.0,6.0,1.0,2.0,2.0,6.0,2.0,1024.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,6.0,2.0,4.0,1.0,4.0,3.0,5.0,2.0,32.0,2.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,829878988.0,12006670.700000001,84172300000.0,127.12642361111111,12480.0,514.0,741376.0,9964083729765252.0
2048.0,2048000.0,256.0,64.0,2.0,2.0,18.0,12.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,6.0,6.0,3.0,5.0,5.0,6.0,3.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,6.0,256.0,16.0,1.0,384.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,2.0,6.0,1.0,2.0,1.0,5.0,6.0,5.0,4.0,2.0,6.0,3.0,1.0,16.0,16.0,1.0,16.0,16.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,6.0,6.0,6.0,1.0,4.0,4.0,4.0,2.0,6.0,1.0,1.0,3.0,5.0,5.0,128.0,1.0,1.0,64.0,8.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,6.0,3.0,4.0,2.0,1.0,5.0,6.0,5.0,4.0,6.0,1.0,4.0,5.0,512.0,4.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,8.0,1.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,2.0,5.0,3.0,6.0,4.0,1.0,6.0,32.0,16.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,3.0,1.0,1.0,2.0,6.0,4.0,5.0,1.0,2.0,5.0,3.0,1.0,3.0,5.0,64.0,4.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7163620055.0,31108496.6,107600000.0,1.04639575,216.0,514.0,17920.0,2.2284945012465933e+17
2048.0,256000.0,256.0,64.0,3.0,40.0,48.0,6.0,3.0,5.0,3.0,4.0,5.0,4.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,6.0,8.0,64.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,6.0,5.0,6.0,3.0,3.0,6.0,1.0,2.0,2.0,3.0,6.0,6.0,2.0,2.0,8.0,8.0,1.0,16.0,2.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,5.0,6.0,3.0,5.0,1.0,4.0,4.0,5.0,2.0,6.0,16.0,64.0,1.0,128.0,16.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,3.0,6.0,5.0,6.0,2.0,1.0,256.0,8.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,5.0,6.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,1.0,6.0,5.0,4.0,256.0,16.0,1.0,32.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,3.0,5.0,1.0,4.0,2.0,2.0,6.0,6.0,5.0,3.0,5.0,3.0,4.0,3.0,6.0,512.0,64.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,4.0,6.0,5.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,6.0,3.0,1.0,6.0,5.0,32.0,128.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4853265300.0,11980907.920000002,72061900000.0,112.79578472222222,11520.0,514.0,1638400.0,5.814652467063118e+16
1024.0,64000.0,256.0,64.0,1.0,24.0,38.0,8.0,4.0,1.0,1.0,3.0,5.0,6.0,2.0,5.0,4.0,6.0,5.0,3.0,6.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,32.0,32.0,1.0,1.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,1.0,6.0,6.0,4.0,1.0,4.0,2.0,4.0,6.0,6.0,2.0,5.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,8.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,4.0,5.0,5.0,3.0,3.0,1.0,5.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,16.0,4.0,1.0,2.0,1.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,6.0,6.0,2.0,2.0,3.0,2.0,256.0,8.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,6.0,5.0,5.0,6.0,5.0,4.0,2.0,3.0,5.0,6.0,5.0,6.0,2.0,256.0,128.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,3.0,1.0,1.0,5.0,4.0,64.0,8.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,6.0,2.0,6.0,3.0,4.0,2.0,16.0,128.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,54960440.400000006,3853260.0,0.044187950000000004,8.0,514.0,514.0,3.978789080184241e+17
4096.0,128000.0,256.0,64.0,3.0,6.0,14.0,8.0,4.0,5.0,2.0,4.0,1.0,6.0,5.0,3.0,5.0,1.0,6.0,1.0,1.0,3.0,2.0,6.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,2.0,2.0,1.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,8.0,64.0,1.0,128.0,32.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,6.0,4.0,6.0,1.0,4.0,6.0,5.0,4.0,1.0,5.0,6.0,1.0,4.0,4.0,6.0,8.0,1.0,1.0,64.0,64.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,5.0,3.0,5.0,2.0,128.0,256.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,2.0,2.0,3.0,4.0,3.0,6.0,6.0,3.0,6.0,5.0,3.0,2.0,3.0,4.0,2.0,256.0,4.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,1.0,2.0,6.0,3.0,6.0,6.0,1.0,2.0,1.0,6.0,3.0,4.0,5.0,6.0,256.0,128.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,3.0,2.0,1.0,5.0,3.0,4.0,1.0,5.0,6.0,16.0,32.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,853587349.0,12022339.380000003,489359000.0,3.4347367708333336,672.0,514.0,172032.0,1.0262116800152506e+16
1024.0,4096000.0,256.0,64.0,1.0,32.0,36.0,22.0,5.0,1.0,2.0,3.0,6.0,1.0,5.0,6.0,2.0,6.0,6.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,6.0,1.0,6.0,1.0,4.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,8.0,32.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,4.0,5.0,3.0,3.0,5.0,6.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,5.0,2.0,2.0,1.0,64.0,1.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,1.0,5.0,3.0,5.0,6.0,6.0,5.0,6.0,2.0,2.0,3.0,6.0,2.0,3.0,5.0,4.0,2.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,6.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,128.0,1.0,1024.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,6.0,3.0,5.0,6.0,4.0,2.0,3.0,3.0,6.0,3.0,2.0,64.0,2048.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,5.0,6.0,6.0,5.0,5.0,1.0,3.0,2.0,2.0,3.0,4.0,6.0,5.0,5.0,32.0,2.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,57872010.60000001,9452030.0,0.10976287500000002,22.0,514.0,514.0,4.1895683904233536e+17
16000.0,1024000.0,256.0,64.0,3.0,18.0,28.0,18.0,6.0,5.0,6.0,4.0,1.0,2.0,3.0,6.0,4.0,1.0,2.0,6.0,4.0,6.0,5.0,5.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,32.0,512.0,1.0,1536.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,1.0,5.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,5.0,64.0,1.0,1.0,8.0,4.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0,1.0,6.0,6.0,6.0,1.0,1.0,5.0,4.0,2.0,5.0,64.0,1.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,2.0,5.0,4.0,6.0,1.0,4.0,6.0,4.0,5.0,5.0,3.0,3.0,6.0,6.0,128.0,64.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,64.0,32.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,5.0,6.0,3.0,128.0,32.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,6.0,6.0,1.0,1.0,4.0,6.0,3.0,4.0,3.0,2.0,5.0,6.0,128.0,64.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,267734708.0,11841776.700000003,45431500000.0,79.54856701388891,9072.0,514.0,2097152.0,3170454626975704.5
16000.0,2048000.0,256.0,64.0,1.0,32.0,42.0,14.0,6.0,6.0,3.0,5.0,4.0,6.0,6.0,5.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,256.0,128.0,1.0,192.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,6.0,5.0,4.0,1.0,4.0,6.0,2.0,5.0,1.0,3.0,5.0,32.0,4.0,1.0,128.0,1.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,6.0,6.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,5.0,4.0,6.0,3.0,1.0,1.0,1.0,64.0,1.0,16.0,16.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,5.0,1.0,2.0,3.0,2.0,1.0,6.0,4.0,1.0,4.0,6.0,5.0,5.0,6.0,3.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,6.0,6.0,5.0,4.0,6.0,4.0,5.0,2.0,5.0,4.0,2.0,4.0,5.0,3.0,4.0,256.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,3.0,2.0,4.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,2.0,32.0,512.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,1.0,6.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,6.0,4.0,32.0,1.0,1024.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,523371288.0,28970375.28,6228620.0,0.07531902500000001,14.0,514.0,3868.0,1.5162262624136962e+16
512.0,256000.0,256.0,64.0,2.0,46.0,46.0,22.0,4.0,5.0,6.0,2.0,6.0,1.0,6.0,3.0,2.0,3.0,2.0,5.0,6.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,6.0,256.0,64.0,1.0,48.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,2.0,2.0,5.0,3.0,1.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,16.0,1.0,32.0,4.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,6.0,2.0,6.0,5.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,6.0,4.0,4.0,1.0,64.0,128.0,1.0,8.0,8.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,6.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,32.0,4.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,6.0,4.0,5.0,6.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,256.0,8.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,2.0,3.0,6.0,2.0,1.0,4.0,5.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,128.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,5.0,1.0,3.0,2.0,5.0,1.0,6.0,4.0,4.0,5.0,6.0,32.0,512.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7027752589.0,37320745.44,911896000.0,5.216058229166667,1012.0,514.0,20992.0,2.6228096538936992e+17
16000.0,128000.0,256.0,64.0,3.0,18.0,32.0,34.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,3.0,4.0,4.0,1.0,1.0,2.0,128.0,1.0,64.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,6.0,2.0,6.0,1.0,6.0,2.0,5.0,4.0,2.0,6.0,4.0,6.0,2.0,1.0,4.0,1.0,16.0,64.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,4.0,6.0,3.0,1.0,4.0,1.0,4.0,3.0,5.0,1.0,6.0,6.0,6.0,5.0,64.0,16.0,1.0,64.0,4.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,32.0,64.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,5.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,6.0,4.0,6.0,8.0,8.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,32.0,256.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,6.0,4.0,6.0,4.0,2.0,5.0,3.0,2.0,5.0,2.0,3.0,4.0,3.0,5.0,1.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1261126504.0,13575091.959999999,202984000000.0,259.9143576388889,19584.0,514.0,90112.0,1.7119908264993306e+16
64000.0,512000.0,256.0,64.0,3.0,8.0,30.0,40.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,6.0,2.0,5.0,5.0,4.0,1.0,1.0,6.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,5.0,2.0,64.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,6.0,5.0,1.0,2.0,6.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0,2.0,3.0,2.0,8.0,1.0,32.0,1.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,6.0,4.0,5.0,3.0,4.0,3.0,4.0,6.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,32.0,1.0,8.0,4.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,2.0,1.0,1.0,6.0,6.0,5.0,4.0,1.0,512.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,6.0,4.0,3.0,3.0,5.0,5.0,2.0,6.0,256.0,32.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,6.0,2.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,1.0,6.0,2.0,6.0,5.0,2.0,1024.0,1024.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,6.0,1.0,4.0,2.0,1.0,6.0,5.0,6.0,1.0,2.0,3.0,4.0,4.0,4.0,64.0,1.0,1024.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620594556.0,11788033.76,50658600000.0,85.828065625,9600.0,514.0,1441792.0,7315589577400210.0
256000.0,64000.0,256.0,64.0,2.0,2.0,18.0,2.0,5.0,2.0,4.0,5.0,6.0,4.0,5.0,3.0,1.0,5.0,5.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,6.0,5.0,16.0,256.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,6.0,3.0,1.0,2.0,6.0,6.0,1.0,1.0,3.0,2.0,1.0,5.0,5.0,1.0,2.0,8.0,32.0,1.0,2.0,16.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,6.0,128.0,4.0,1.0,64.0,1.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,5.0,6.0,1.0,3.0,1.0,4.0,1.0,1.0,32.0,8.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,6.0,4.0,1.0,1.0,1024.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,6.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,4.0,2.0,32.0,128.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0,6.0,3.0,5.0,4.0,5.0,2.0,2.0,3.0,5.0,2.0,5.0,1.0,16.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4805408605.0,24412720.299999997,15278000.0,0.23404583680555555,36.0,514.0,264448.0,1.1731309620107816e+17
