reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
7.190026282469024,11,16,128,2048,1,16,1,3.3,0.000413,183.51,8.701027006,21.067862
52.63157894736842,4,16,512,2048,2,1,4,3.6,0.00019,72.84,1.66484137,8.762323
8.65240163955224,9,16,1024,2048,8,1,4,3.6,0.000371,176.5,7.81896598,21.07538
0,2,4096,4,256,8,1,8,3.9,0,0,0,0
4.54887246897961,16,128,128,256,1,1,8,3.3,0.000608,190.15,17.160817632,28.225029
0,13,8,32,512,1,16,1,3.2,0,0,0,0
0.5807158156134187,13,4096,32,512,8,2,1,3.2,0.000468,606.59,26.067229812,55.699208999999996
0,8,1024,4,1024,8,8,16,2.7,0,0,0,0
0.050227651463479815,14,1024,64,65536,4,8,16,3.8,0.000515,1433.6,42.379461755,82.290217
5.062815478292821,11,64,256,4096,16,1,1,3.9,0.000413,218.69,9.477317087,22.947499
0,2,4096,4,256,8,4,8,3.4,0,0,0,0
0,3,4,8,8192,4,16,2,3.0,0,0,0,0
4.703350777505995,6,32,8,32768,4,4,4,3.5,0.000226,306.72,5.3443962460000005,23.647771000000002
67.11409395973155,3,64,16,64,16,4,2,3.5,0.000149,48.119,0.8177221319999998,5.488067999999999
0,8,1024,4,256,8,8,16,3.4,0,0,0,0
28.07036201017819,7,16,512,2048,2,1,4,3.1,0.000269,115.08,3.9199107710000005,14.572159000000001
77.51937984496125,2,256,4096,128,16,4,2,3.4,0.000129,95.538,1.1451972419999998,8.877498
0,2,256,4,256,8,4,8,3.4,0,0,0,0
0,2,256,4,128,8,4,8,3.4,0,0,0,0
58.47953216374268,1,512,8,2048,4,2,4,3.8,0.000171,30.444,0.5147968680000001,3.010508
67.11409395973155,3,64,2048,64,16,4,2,2.4,0.000149,78.71,1.344768508,9.025292
6.59750684966356,5,4096,1024,256,16,4,8,2.2,0.000195,278.8,4.96591446,25.466228
0.3496355863120599,12,2048,64,65536,2,4,8,2.5,0.00045,774.11,27.806544,61.79232
0,4,4096,4,256,8,1,8,3.9,0,0,0,0
0,4,4096,4,256,8,1,8,2.9,0,0,0,0
0,16,4,128,2048,1,8,16,3.3,0,0,0,0
6.886709167204454,10,128,128,8192,1,8,16,2.7,0.00038,195.48,8.47756326,22.309376999999998
6.248326700257534,8,8,16,16384,1,8,16,2.6,0.000305,229.07,6.5594196700000005,21.506294
0,16,8,128,256,1,16,8,2.6,0,0,0,0
0.031560068034922166,15,1024,4096,32768,1,8,16,2.6,0.000586,1361.9,60.032423088,102.444408
0,9,4,512,64,2,16,2,2.4,0,0,0,0
1.399995950310114,14,512,1024,4096,16,8,16,2.7,0.000515,372.42,20.338371760000005,39.491984
3.2842437536395903,13,512,64,512,8,16,1,3.2,0.000468,255.07,13.085283276,27.960007
7.131613767219654,11,8,256,4096,8,2,1,2.1,0.000413,184.26,9.071899767,21.965859
5.138665352257746,11,256,256,4096,8,8,1,2.0,0.000413,217.07,9.998348801,24.209077
34.043312400815445,2,256,256,16384,1,16,1,2.4,0.000129,150.9,1.494243249,11.583281000000001
77.51937984496125,2,256,256,128,8,4,8,3.7,0.000129,33.565,0.5377414019999999,4.168538
44.247787610619476,6,32,8,64,4,2,4,2.3,0.000226,66.265,2.259701002,9.998676999999999
41.54628215948136,6,64,8,1024,4,16,4,2.3,0.000226,103.2,2.58324893,11.430305
6.509699674909742,7,512,2048,4096,16,1,2,2.3,0.000269,238.97,6.592466121,24.507309000000003
1.2997737301899537,16,512,128,4096,16,1,8,2.6,0.000592,360.5,21.811492896,36.843738
2.143494866391995,13,2048,32,512,2,16,1,3.2,0.000468,315.73,17.864782883999997,38.172613
0,13,4096,4,512,8,4,8,3.2,0,0,0,0
0,8,1024,4,512,16,8,16,3.9,0,0,0,0
9.870006274988746,8,1024,16,512,16,8,16,3.9,0.000305,182.26,5.933737179999999,19.454876
74.0583650934465,2,256,4096,128,4,4,4,3.8,0.000129,102.31,1.1590429409999998,8.984829
0,1,8,128,128,1,16,2,3.4,0,0,0,0
0,1,4,128,128,4,16,4,3.0,0,0,0,0
52.63157894736842,4,4,4,128,4,1,4,3.0,0.00019,44.46,1.25695374,6.615545999999999
0,3,64,8,64,16,2,2,3.5,0,0,0,0
52.63157894736842,4,128,512,2048,1,2,16,2.9,0.00019,78.707,1.7939887399999999,9.442046
0.1026901632962963,15,4096,2048,2048,8,8,8,2.9,0.000586,924.1,49.047476290000006,83.698765
0,12,4096,4,1024,8,8,8,2.7,0,0,0,0
0,10,64,8,64,16,8,2,2.1,0,0,0,0
0,15,32,8,64,16,8,16,2.3,0,0,0,0
1.0657194838359727,16,32,1024,2048,1,8,16,3.6,0.000608,392.85,24.511572288,40.315086
0,6,8,32,65536,4,16,1,3.1,0,0,0,0
77.51937984496125,2,4,64,8192,4,1,4,2.8,0.000129,92.709,0.9127334369999999,7.0754529999999995
0,9,4,512,512,2,16,1,2.8,0,0,0,0
0,9,4,512,64,2,16,2,2.8,0,0,0,0
4.491583684745564,9,2048,512,64,2,2,2,2.8,0.000333,258.57,9.757922976,29.303072
1.964870206364903,3,16,16,32768,8,1,16,3.6,0.000149,584.44,5.279277705999999,35.431394
0,13,4096,4,8192,8,4,8,3.0,0,0,0,0
11.987653615370684,8,1024,32,1024,1,16,1,2.2,0.000305,165.38,5.93193707,19.448974
0.530466797798591,13,16,4096,512,8,4,8,3.2,0.000468,634.67,25.823534256,55.178492
4.0841163648201295,15,128,8,1024,4,8,4,3.8,0.000586,204.41,15.586072884000002,26.597394
0,8,1024,4,65536,16,8,16,2.5,0,0,0,0
0.2087093097108257,14,256,2048,65536,4,2,4,2.5,0.000515,840.4,35.46483228,68.863752
52.63157894736842,4,256,1024,128,8,1,8,3.9,0.00019,80.577,1.85146906,9.744574
0,11,8,256,16384,1,16,1,2.4,0,0,0,0
0,9,8,512,16384,2,16,1,2.4,0,0,0,0
0,11,8,256,16384,2,16,1,2.4,0,0,0,0
0,11,8,256,16384,2,16,1,2.4,0,0,0,0
0,2,1024,4,8192,8,4,2,3.0,0,0,0,0
0,3,2048,4,8192,8,4,2,3.4,0,0,0,0
2.4645697350875646,11,2048,256,4096,1,16,1,3.4,0.000413,313.44,14.628958904000003,35.42120800000001
0,11,8,256,16384,1,16,1,3.9,0,0,0,0
3.0253467330982384,15,64,16,1024,16,2,8,2.1,0.000586,237.5,16.028470068,27.352338
7.219606910955202,10,64,512,64,2,16,2,2.8,0.00038,190.92,8.118749020000001,21.365129000000003
0,8,1024,4,65536,8,8,16,2.5,0,0,0,0
0,12,4096,4,1024,8,8,8,2.1,0,0,0,0
0,12,4096,4,1024,8,8,8,2.1,0,0,0,0
1.2339159061631635,10,4096,8,1024,4,8,4,2.1,0.000383,460.0,16.534460828,43.170916
5.495725989560735,11,512,256,4096,1,1,1,3.9,0.000413,209.9,10.343275663,25.044251
0,15,4096,4,1024,8,8,8,3.7,0,0,0,0
0,15,32,8,64,16,8,4,3.7,0,0,0,0
0,15,32,8,64,16,8,4,2.3,0,0,0,0
52.63157894736842,4,4,32,256,1,1,8,3.3,0.00019,45.609,1.28441843,6.760097
0,9,8,32,16384,2,16,1,2.4,0,0,0,0
1.998044009031023,16,512,128,256,1,16,8,3.3,0.000608,286.91,20.642045056,33.950732
1.4728601209216619,16,32,128,256,16,16,16,3.5,0.000608,334.17,19.23925104,31.643504999999998
37.17472118959108,7,64,64,512,8,2,2,2.7,0.000269,95.143,3.3306783759999994,12.381704
0,8,1024,512,128,2,8,16,2.0,0,0,0,0
0,16,4,128,2048,1,8,16,2.0,0,0,0,0
5.141264743006047,16,4,128,256,1,1,8,2.9,0.000608,178.86,16.480293568,27.105746
14.794467451128448,5,8,512,16384,2,1,1,2.4,0.000195,186.18,3.2919309149999996,16.881697
0,11,8,256,16384,2,16,1,3.2,0,0,0,0
0.615793472219153,13,4096,4,512,2,4,8,3.2,0.000468,589.06,25.844224068,55.222701
1.5057788857365744,11,128,256,32768,1,16,1,3.9,0.000413,401.0,14.491215557,35.087689
7.183359583313654,10,64,8,8192,4,8,2,2.1,0.000383,190.65,7.923571790999999,20.688177
0.03259119198286644,15,4096,4096,8192,4,8,8,3.0,0.000586,1296.9,62.03595122800001,105.863398
77.51937984496125,2,16,512,4096,2,1,2,2.8,0.000129,62.812,0.7509203519999998,5.821088
28.779203973980618,3,512,2048,8192,4,1,16,2.6,0.000149,152.71,2.0911512279999998,14.034571999999999
4.2520647163635665,11,512,256,4096,1,16,1,3.9,0.000413,238.63,10.703226639,25.915803
1.5687427163877683,14,256,1024,8192,2,4,2,3.0,0.000515,351.82,19.000351289999998,36.893885999999995
0,13,512,4,4096,8,1,8,3.4,0,0,0,0
0,1,1024,4,512,16,8,16,3.4,0,0,0,0
0.2787698393872127,5,1024,32,65536,16,8,16,3.1,0.000195,1298.8,12.218091795,62.656881
0,13,512,4,4096,8,1,8,3.4,0,0,0,0
0,11,8,256,16384,2,16,1,2.4,0,0,0,0
0,9,8,256,16384,2,16,1,2.4,0,0,0,0
58.47953216374268,1,256,128,128,4,2,2,3.5,0.000171,15.04,0.34529918849999996,2.0192935
0,2,8,32,256,8,16,1,2.2,0,0,0,0
0,12,64,8,64,16,8,2,2.7,0,0,0,0
58.47953216374268,1,256,64,128,4,2,4,3.5,0.000171,14.994,0.34278169230000005,2.0045713000000003
0,8,8,32,32768,8,16,1,2.7,0,0,0,0
1.7754515027990905,8,2048,32,32768,8,4,1,2.7,0.000305,429.73,11.418825155,37.438771
34.41373827886249,3,2048,8,8192,4,4,2,3.7,0.000149,139.65,1.831191077,12.289873
15.564168473782583,8,1024,4,512,2,8,16,3.2,0.000305,145.14,5.635738454999999,18.477831
0,12,4096,4,65536,8,8,16,2.5,0,0,0,0
0.027544664949670897,12,4096,16,65536,4,16,16,3.0,0.00045,1692.7,45.3063177,100.680706
0,10,4096,4,1024,8,8,8,2.1,0,0,0,0
0.2519994409479438,15,32,4096,1024,8,8,8,2.1,0.000586,759.1,38.11546990400001,65.043464
0,4,32,8,64,16,8,8,2.0,0,0,0,0
44.247787610619476,6,32,32,512,2,1,1,3.1,0.000226,67.873,2.2968581139999995,10.163089
0,4,4096,4,256,8,1,8,2.9,0,0,0,0
1.5645696263917759,6,32,512,65536,4,16,1,3.1,0.000226,531.8,8.924441680000001,39.48868
0,9,8,256,16384,1,16,1,2.4,0,0,0,0
0,9,4,512,2048,2,16,1,2.8,0,0,0,0
3.323257808858395,12,128,1024,2048,8,8,8,2.1,0.00045,258.59,13.2949287,29.544286
0,9,4,128,64,2,16,16,2.0,0,0,0,0
6.619076232943506,7,256,256,16384,2,16,1,2.0,0.000266,238.32,5.6650597220000005,21.297217
0,2,2048,4,8192,8,4,2,3.0,0,0,0,0
0.2783377942506068,13,128,2048,65536,16,4,8,2.6,0.000468,809.57,30.390208524000002,64.93634300000001
67.11409395973155,3,64,512,64,1,4,2,2.3,0.000149,47.613,0.922309702,6.189998
0,2,256,8,64,16,4,4,3.7,0,0,0,0
44.247787610619476,6,256,32,1024,4,8,4,3.1,0.000226,93.179,2.609379276,11.545926
0,15,32,8,64,16,8,4,3.7,0,0,0,0
1.7421512345071257,5,1024,64,65536,1,16,2,2.5,0.000195,542.55,7.4895828149999994,38.408117
0,16,4,128,2048,4,8,16,2.0,0,0,0,0
7.213306975319597,14,8,32,2048,4,1,1,3.2,0.000515,164.07,12.249316200000003,23.78508
0,8,1024,8,4096,16,1,16,2.3,0,0,0,0
52.63157894736842,4,16,16,128,8,1,8,2.3,0.00019,52.942,1.32708559,6.984661
5.0516212779696446,16,8,128,256,1,2,8,2.9,0.000608,180.44,16.517846688,27.167511
32.95375581661113,3,2048,32,8192,8,8,16,2.7,0.000149,142.71,1.9874892460000002,13.338854000000001
0,11,8,256,16384,2,16,1,3.3,0,0,0,0
0,4,4,512,128,2,1,16,2.0,0,0,0,0
0,4,4,512,128,2,1,16,2.0,0,0,0,0
0,4,4,512,128,2,1,16,2.0,0,0,0,0
13.643293054363404,4,4,4096,256,1,1,16,2.9,0.00019,196.41,3.2741998900000007,17.232631
59.1715976331361,1,16,128,128,4,16,4,2.5,0.000169,18.127,0.419608748,2.482892
0,9,4,1024,65536,2,16,1,2.8,0,0,0,0
52.63157894736842,4,4,1024,256,8,1,8,3.3,0.00019,75.379,1.7529812300000003,9.226217
1.2446560211799829,6,32,2048,65536,16,4,2,3.1,0.000226,596.24,9.911737822,43.857247
0,7,4096,4,256,8,1,8,2.2,0,0,0,0
0,7,4096,4,256,8,1,8,2.2,0,0,0,0
0,7,1024,4,256,8,1,8,2.2,0,0,0,0
0,12,1024,4,1024,8,8,8,2.1,0,0,0,0
0,12,1024,4,1024,8,8,8,2.1,0,0,0,0
52.63157894736842,4,1024,64,256,8,1,8,2.9,0.00019,95.725,1.96102496,10.321183999999999
11.378368562189703,10,512,4,512,1,8,16,3.4,0.000382,151.68,7.672093730000001,20.084015
0.0827931612704871,13,4096,4096,2048,8,1,8,3.3,0.000468,1081.0,41.73027534,89.167255
0,3,2048,4,8192,8,4,2,3.0,0,0,0,0
0,9,4,512,512,2,16,1,2.8,0,0,0,0
0,9,4,512,512,2,16,1,2.8,0,0,0,0
3.265014826280569,13,512,16,4096,2,16,1,2.6,0.000468,255.82,13.416232284,28.667163
0,16,8,128,256,2,16,2,2.4,0,0,0,0
0,16,8,128,32768,2,16,2,2.4,0,0,0,0
0,16,8,128,32768,2,16,2,2.4,0,0,0,0
5.344115640287993,9,128,512,8192,2,16,2,2.8,0.000333,237.05,7.624876158,22.897526
59.1715976331361,1,64,32,64,16,16,2,2.2,0.000169,22.182,0.460745883,2.7263070000000003
8.930920228695433,1,64,32,32768,4,16,4,2.7,0.000169,257.4,2.667639312,15.784848
8.30646324684187,1,64,2048,32768,4,16,2,2.7,0.000169,266.9,2.7724637590000003,16.405111
67.11409395973155,3,4,64,2048,16,2,16,3.5,0.000149,63.766,0.9869613979999999,6.623902
0,4,512,512,128,2,1,16,2.0,0,0,0,0
0.47892609930103464,14,64,4096,64,16,2,2,2.5,0.000515,636.74,30.22330339,58.686026
0,15,32,8,64,16,2,4,3.7,0,0,0,0
22.20345477477071,9,32,16,2048,1,2,4,3.7,0.000371,110.18,5.782068390000001,15.585090000000001
77.51937984496125,2,256,32,512,1,4,4,3.9,0.000129,29.23,0.5024551289999999,3.8950009999999997
0,5,4096,4,8192,8,8,8,3.8,0,0,0,0
0,5,4096,4,1024,8,8,8,3.8,0,0,0,0
0.5220750688172547,12,4096,4,16384,1,4,1,2.5,0.00045,652.42,26.0519094,57.893132
6.203971794902882,12,256,32,256,8,8,4,3.4,0.00045,189.26,10.22727015,22.727267
0.2850001230826173,10,4096,2048,32768,8,8,2,2.1,0.000383,840.86,26.157993056,68.297632
0,8,1024,8,64,16,8,16,2.3,0,0,0,0
0,11,8,256,16384,2,16,1,2.4,0,0,0,0
0,11,8,256,16384,16,16,1,2.4,0,0,0,0
0,1,128,4,2048,16,1,16,3.3,0,0,0,0
0,1,128,4,2048,16,1,16,3.3,0,0,0,0
0,11,8,256,16384,2,16,1,2.4,0,0,0,0
0,6,8,256,16384,2,16,1,3.1,0,0,0,0
1.0017905787937735,16,2048,128,256,1,4,8,2.6,0.000592,410.63,28.360724368,47.906629
52.63157894736842,4,4,1024,256,1,1,16,2.9,0.00019,92.396,1.8953446200000001,9.975498
0,15,32,8,64,16,4,4,3.7,0,0,0,0
1.9494145740147724,11,2048,256,8192,2,4,1,3.0,0.000413,352.43,15.375342416,37.228432
1.6544009331300908,10,32,32,32768,8,8,8,3.6,0.00038,398.83,11.792785100000001,31.033645
1.3117067519003216,12,64,64,32768,8,8,2,2.7,0.00045,411.6,15.450150149999999,34.333667
10.923295289202608,8,1024,128,4096,4,8,16,2.6,0.000305,173.25,6.336740085,20.776197
0,11,8,512,16384,2,16,1,2.6,0,0,0,0
0,10,4096,4,65536,8,8,8,3.2,0,0,0,0
0,10,2048,4,65536,8,1,8,3.2,0,0,0,0
1.161994525464999,13,2048,256,8192,8,4,2,3.0,0.000468,428.82,20.454667272,43.706554
0.9654852966887724,13,16,16,32768,8,16,8,3.6,0.000468,470.44,17.318465424,37.005268
0,4,4,512,128,2,1,16,2.0,0,0,0,0
0,4,4,512,128,2,1,16,2.0,0,0,0,0
77.51937984496125,2,256,32,128,8,4,8,2.7,0.000129,31.25,0.511895349,3.968181
0,9,4,1024,128,2,1,16,2.0,0,0,0,0
0,7,4,1024,128,2,1,16,2.2,0,0,0,0
0,7,4,1024,128,2,1,16,2.2,0,0,0,0
0,8,1024,4,65536,8,8,16,2.5,0,0,0,0
0,12,1024,4,65536,8,8,16,2.5,0,0,0,0
0,1,512,4,4096,8,1,16,3.4,0,0,0,0
0,4,512,4,4096,8,1,8,3.4,0,0,0,0
0,7,4096,4,512,8,1,8,2.2,0,0,0,0
0,16,8,128,32768,2,16,2,2.4,0,0,0,0
0.03832164388339331,15,4096,4096,1024,1,8,4,3.7,0.000586,1239.0,59.88343258800001,102.19015800000001
0,11,8,256,16384,1,16,1,2.4,0,0,0,0
0,15,32,8,64,16,8,4,3.7,0,0,0,0
0,15,32,8,1024,16,8,4,2.3,0,0,0,0
0,15,32,8,1024,16,8,4,3.7,0,0,0,0
0,15,32,8,16384,16,8,4,3.7,0,0,0,0
0,15,32,8,64,16,8,4,3.7,0,0,0,0
2.1212822423661355,14,32,8,16384,2,8,4,2.3,0.000515,302.55,15.879782950000001,30.83453
0,7,4096,4,256,8,4,8,2.2,0,0,0,0
2.167379398277583,8,1024,2048,16384,2,2,1,2.0,0.000305,388.94,10.81721784,35.466288
0,12,1024,4,512,8,4,8,2.1,0,0,0,0
67.11409395973155,3,2048,64,2048,1,2,16,3.4,0.000149,92.18,1.522308415,10.216835
58.47953216374268,1,8,128,128,1,2,2,3.5,0.000171,13.479,0.31516146450000004,1.8430495
5.1379144953248135,16,8,128,256,4,2,2,2.6,0.000592,181.32,16.078396767999998,27.159454
58.47953216374268,1,8,128,128,1,2,2,3.5,0.000171,13.479,0.31516146450000004,1.8430495
9.227826786634804,1,64,128,32768,1,16,2,3.9,0.000171,251.74,2.55751533,14.95623
0,16,8,128,256,4,16,2,3.5,0,0,0,0
0,16,8,128,128,4,16,2,3.5,0,0,0,0
5.044350143571108,16,8,128,128,4,2,2,3.5,0.000608,180.57,16.397705888,26.969911
0,1,64,8,64,16,2,4,3.0,0,0,0,0
15.429926349669557,8,512,16,4096,2,8,16,3.2,0.000305,145.77,5.46344975,17.912950000000002
8.581912540445876,3,512,128,32768,4,2,2,2.5,0.000149,279.65,2.824559326,18.956774000000003
58.47953216374268,1,512,128,128,4,2,2,3.0,0.000171,17.062,0.39147235199999997,2.289312
59.1715976331361,1,512,4096,128,4,2,2,2.1,0.000169,54.318,0.8545926089999999,5.056761
67.11409395973155,3,64,128,128,4,2,2,3.6,0.000149,36.826,0.7874373009,5.2848141
58.47953216374268,1,16,2048,128,4,2,2,3.8,0.000171,28.735,0.5326384949999999,3.114845
0,2,256,8,64,16,4,4,3.1,0,0,0,0
0,7,1024,4,256,8,1,8,2.2,0,0,0,0
0,10,512,8,64,16,8,16,2.3,0,0,0,0
0,8,1024,8,512,16,8,16,2.3,0,0,0,0
0,5,512,4,4096,8,1,8,3.4,0,0,0,0
0,13,512,4,4096,8,1,8,3.4,0,0,0,0
2.5205233525256974,13,512,64,4096,16,1,4,3.4,0.000468,291.16,13.770886895999999,29.424972
67.11409395973155,3,64,512,64,16,2,4,2.7,0.000149,56.313,0.954454962,6.405738
0,10,64,8,64,16,8,2,2.3,0,0,0,0
1.119341896364135,14,128,256,16384,16,16,1,3.4,0.000515,416.5,18.644860695000006,36.203613000000004
9.353476043994078,6,128,256,16384,2,16,1,3.3,0.000226,217.5,4.257565862,18.838787
0,9,8,1024,16384,2,16,1,2.4,0,0,0,0
0,9,8,256,16384,2,16,1,2.4,0,0,0,0
4.292557036880777,13,512,32,4096,2,1,1,3.4,0.000468,223.11,12.911834988,27.589391
0,4,32,8,512,16,4,8,2.0,0,0,0,0
7.583026611296612,4,64,128,32768,16,2,2,2.0,0.000146,300.54,2.9658241439999995,20.313864
19.06117343134486,6,128,512,2048,16,16,1,3.1,0.000226,152.36,3.2676808900000003,14.458765000000001
0.24626170062589264,6,128,32,65536,16,8,16,3.3,0.000226,1294.2,14.044479138,62.143713
19.06117343134486,6,128,512,2048,16,16,1,2.8,0.000226,152.36,3.2745955860000002,14.489361
0,2,256,8,64,16,4,4,3.7,0,0,0,0
0,2,8,256,16384,2,16,1,2.2,0,0,0,0
3.3824464168818675,13,1024,256,512,2,8,16,3.4,0.000468,251.34,14.754362688,31.526416
0,9,4,512,8192,2,16,1,2.8,0,0,0,0
0,2,8,256,2048,1,16,1,2.4,0,0,0,0
0,9,4,512,8192,2,16,1,2.8,0,0,0,0
8.172536176922593,9,4,512,8192,2,4,1,2.8,0.000333,191.69,7.073768151000001,21.242547000000002
9.124565419173106,5,128,4096,512,16,4,16,3.2,0.000195,237.07,4.24286928,21.758304
0.3285273938822195,12,4096,2048,1024,8,8,8,2.1,0.00045,734.91,30.21604065,67.14675700000001
