,reward,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
57,3.3211589362448954,8.361017621996528,2.2637202202526923,0.612895399490527,8,1024,2048,2048,8,1,4,2.5,0.000318,307.71,9.700821186,30.505727
58,0.0,0.0,0.0,0.0,7,128,16,64,2,2,16,2.8,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,4,128,16,128,8,16,16,3.4,0.0,0.0,0.0,0.0
60,30.674846625766868,77.22392638036811,39.371798035661726,20.07329273735314,5,8,128,64,8,1,4,3.5,0.000326,66.608,2.875080064,8.819264
61,15.595476941194667,39.26161319945757,18.33505784260561,8.562418064277043,6,256,16,4096,8,1,8,3.1,0.000409,125.21,5.393861734000001,13.187926
62,7.936507936507937,19.98015873015873,30.73435794166281,47.27693963013614,2,128,32,64,8,2,1,2.3,0.00126,28.02,4.71815442,3.744567
63,11.311595205778351,28.476940930547,12.126407496915498,5.163818653832625,6,256,1024,2048,16,1,1,2.9,0.000409,147.02,6.487097875,15.860875
64,16.39913095724537,41.28481218486522,13.342559391630687,4.312091582784403,10,16,256,1024,1,8,1,2.2,0.000282,147.05,5.354045232000001,18.985976
65,30.86329925453939,77.69835587330292,27.019659330358174,9.396106032398816,10,4,32,64,2,2,8,3.2,0.000282,107.19,4.624274634000002,16.398137000000002
66,4.249846128371138,10.698987628174342,10.638829584052333,10.579009795324044,1,64,64,16384,2,1,2,3.5,0.001232,138.2,10.794451113600001,8.761729800000001
67,4.67592614759946,11.771644076581643,2.7632420915905365,0.64863555226985,9,2048,1024,128,8,4,2,3.9,0.00025,292.48,7.9762337500000005,31.904935000000002
68,3.215711544706079,8.095553813797554,7.341217816009902,6.657170128404127,2,128,32,16384,8,2,4,2.6,0.00126,157.1,13.576239180000002,10.774793
69,9.59940084327476,24.16649162294421,8.369351925500151,2.8984783039988224,13,4,64,256,8,1,2,3.1,0.000379,165.79,8.421771506999999,22.221033
70,7.936507936507937,19.98015873015873,23.02934907497198,26.54387915429236,2,2048,64,1024,1,2,1,3.0,0.00126,59.433,8.40344022,6.669397
71,15.57632398753894,39.21339563862929,37.44834295573644,35.762737893297015,2,512,32,128,2,16,8,2.0,0.000642,37.779,3.178009782,4.950171
72,7.781553127970365,19.590059999665396,6.1789238138959295,1.9489016112550104,12,4,512,2048,8,1,1,3.5,0.000345,193.0,8.413283504999999,24.386329
73,10.21239586081183,25.70970657959378,10.324436158160065,4.146059841403571,6,2048,32,512,4,1,4,3.4,0.000409,154.73,7.294401298000001,17.834722000000003
74,8.116883116883116,20.434253246753247,24.242194345312875,28.759748623028116,1,512,64,8192,2,16,1,3.0,0.001232,80.609,7.583620352,6.155536
75,7.936507936507937,19.98015873015873,25.315696002188723,32.07604467665521,2,16,512,2048,16,8,4,2.3,0.00126,55.568,6.954096240000001,5.519124000000001
76,33.78378378378379,85.05067567567569,35.32872990345249,14.675005773623239,7,128,32,64,1,2,8,2.8,0.000296,79.807,3.5707906719999993,12.063481999999999
77,8.130081300813009,20.46747967479675,36.8187801919422,66.23299968348533,1,512,32,128,1,16,2,2.6,0.00123,19.55,3.2876202600000006,2.6728620000000003
78,9.411333866090121,23.693033007881883,7.040768851405678,2.092278603690517,9,16,64,8192,4,16,4,3.4,0.00025,206.16,4.97694275,19.907771
79,15.57632398753894,39.21339563862929,41.922580432715044,44.81893805713012,2,128,64,64,2,8,1,2.0,0.000642,27.889,2.5358550600000003,3.94993
80,0.0,0.0,0.0,0.0,1,512,32,64,2,16,16,2.1,0.0,0.0,0.0,0.0
81,4.516558697047182,11.370436519816282,3.303088093428924,0.959540201815243,12,32,1024,2048,8,8,1,3.4,0.000345,253.33,9.918217665,28.748457000000002
