Unnamed: 0,reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,power
46,1.1612487746377311,15,256,2048,64,2,8,4,2.5,0.000446,439.41,46.622998
47,0.0,6,128,2,512,4,8,2,3.2,10000.0,10000.0,10000.0
48,4.146749323142185,6,1024,32,16384,8,8,2,3.4,0.000409,242.82,20.98205
49,7.173598647205842,14,128,2,512,2,8,8,2.2,0.000413,183.72,24.906802
50,1.8990610269547208,4,64,16,8192,4,8,4,2.1,0.003546,121.86,10.603192
51,17.867254632085846,9,128,32,256,8,8,8,3.8,0.000295,137.74,16.559044
52,21.52804317444753,9,512,32,256,4,4,8,2.8,0.00025,136.31,18.148377
53,7.936507936507937,2,512,256,4096,4,8,4,2.3,0.00126,68.059,6.318282
54,1.467212637409347,11,8,1024,32768,4,8,2,3.8,0.000319,462.23,38.118748
55,3.60646398606441,14,1024,8,128,2,2,4,2.0,0.000413,259.11,31.97004
56,30.674846625766868,5,8,8,4096,4,8,4,2.1,0.000326,96.077,10.524458
57,15.057316357715518,9,16,32,4096,8,8,4,2.6,0.000244,164.98,17.75779
58,9.877935340230492,12,4,128,2048,8,2,2,2.8,0.000345,171.3,21.823164
59,0.0,10,2,32,8192,4,8,4,3.5,10000.0,10000.0,10000.0
60,8.130081300813009,1,1024,8,512,4,4,8,2.6,0.00123,25.083,2.870416
61,22.271714922049,3,128,256,512,8,4,4,3.7,0.000449,48.694,6.00624
62,7.091309839466663,2,256,1024,8192,4,2,2,3.3,0.001256,105.96,8.304134
63,28.271742367211257,8,8,16,512,8,4,2,3.4,0.000319,105.3,13.665445
64,0.0,10,64,2,256,8,4,2,2.2,10000.0,10000.0,10000.0
65,14.83834421156702,5,2048,256,128,8,8,8,3.8,0.000326,143.78,15.936488
66,9.45714280293316,9,16,1024,2048,2,8,4,2.5,0.000251,205.25,21.941035
67,10.517078447177052,8,8,512,4096,8,8,8,3.3,0.000317,173.19,18.3352
68,1.5732572940046392,2,4096,16,16384,4,4,8,3.2,0.001256,224.96,16.262164
69,7.301802076793588,14,32,16,512,8,4,2,2.4,0.000413,182.1,24.048787
70,4.493914889108003,13,1024,32,256,2,4,2,2.3,0.000377,242.95,29.857866
71,23.287376905953032,10,8,4,128,4,8,8,2.7,0.000282,123.4,16.998348
72,0.0,3,32,4,4096,8,4,4,3.6,10000.0,10000.0,10000.0
73,5.852589329610167,14,4,256,4096,2,4,2,3.4,0.000413,203.4,26.455509000000003
74,6.234193508613664,8,4,2048,2048,2,2,4,3.3,0.000315,225.66,24.068711
75,21.43987165749788,9,128,32,256,8,8,2,3.2,0.00025,136.59,16.530556999999998
76,31.26996028795595,8,4,4,2048,4,2,2,3.1,0.000317,100.44,13.855846
77,29.446618893208345,9,64,64,64,2,8,2,3.1,0.00025,116.55,15.784493
78,0.0,14,512,4,32768,8,2,2,2.3,10000.0,10000.0,10000.0
79,2.298204468597839,6,8,512,32768,8,4,2,2.7,0.000409,326.17,24.604076
80,7.936507936507937,2,1024,1024,1024,2,2,8,2.5,0.00126,62.944,6.608216
81,9.56287377209354,9,256,512,8192,2,4,2,3.3,0.00025,204.52,22.251775
82,0.0,14,2,256,16384,8,4,2,2.4,10000.0,10000.0,10000.0
83,0.0,8,64,2,1024,4,4,8,2.1,10000.0,10000.0,10000.0
84,24.449877750611247,6,256,256,64,2,2,2,2.8,0.000409,82.023,11.562135
85,0.0,12,2,4,4096,4,8,2,3.0,10000.0,10000.0,10000.0
86,0.0,7,32,2,64,4,4,4,3.3,10000.0,10000.0,10000.0
87,0.8866213304011044,12,2048,256,32768,8,4,2,3.6,0.000345,571.77,49.953565000000005
88,3.952875825645684,11,256,16,16384,2,8,8,3.6,0.000319,281.61,27.28495
89,4.056203403349354,11,32,1024,8192,4,4,2,3.7,0.000319,278.0,28.31809
90,13.409177288512018,13,32,32,128,2,2,2,2.8,0.00038,140.09,21.481499
91,3.4221517320369466,11,32,1024,8192,4,8,4,3.3,0.000319,302.66,29.302282
92,1.2621909001678313,1,512,256,32768,8,4,2,3.0,0.001232,253.59,15.129359
93,8.130081300813009,1,8,2048,512,8,2,2,2.4,0.00123,31.0,3.318982
94,12.35378114072406,7,128,256,4096,2,8,4,3.4,0.000439,135.79,15.035576
95,16.104291463147234,10,64,256,1024,2,8,8,3.5,0.000282,148.39,19.078989
96,1.3322279285566423,14,512,2048,64,2,8,4,2.5,0.000413,426.32,45.603436
97,24.449877750611247,6,128,4,512,4,4,2,3.2,0.000409,72.186,10.397262
98,4.118883518465004,6,1024,64,16384,8,8,2,3.3,0.000409,243.64,21.096748
99,9.50521533286004,13,64,2,512,2,8,4,2.3,0.00038,166.39,22.597807
100,2.4894199651481204,4,64,16,4096,4,8,4,2.2,0.004017,86.573,8.737822999999999
101,22.81237871299836,9,128,16,256,8,4,4,3.7,0.000295,121.9,15.895719
102,20.507897312532226,8,512,32,512,4,4,8,2.8,0.000318,123.83,16.250633999999998
103,22.271714922049,3,512,256,4096,4,4,4,2.4,0.000449,83.713,8.401057
104,4.232858908763696,10,8,512,16384,4,8,2,3.7,0.000282,289.44,27.215301
105,4.5262580077861445,13,1024,16,256,2,2,2,2.0,0.000378,241.76,29.806848
106,2.4894199651481204,4,8,8,4096,4,8,4,2.2,0.004017,84.071,8.573921
107,18.2825298075098,8,16,32,2048,8,8,4,2.7,0.000318,131.15,15.009393
108,10.32997873921119,12,4,64,2048,8,2,2,2.8,0.000345,167.51,21.379008
109,0.0,9,4,64,4096,4,8,4,3.6,10000.0,10000.0,10000.0
110,7.936507936507937,2,512,16,512,4,4,8,2.7,0.00126,35.771,4.450041000000001
111,2.4807740014884647,4,128,256,1024,8,4,4,3.6,0.004031,68.793,8.0495222
112,7.936507936507937,2,256,512,4096,4,2,2,3.2,0.00126,67.003,6.164555
113,22.779043280182236,7,16,16,512,8,4,4,3.5,0.000439,93.921,12.050387
114,0.0,9,64,4,256,8,4,2,2.2,10000.0,10000.0,10000.0
115,1.8519115734074183,4,2048,256,128,8,8,8,3.7,0.004031,115.74,12.565455
116,15.128865131541126,8,16,512,2048,2,8,4,2.6,0.000317,144.4,17.130041
117,11.93241284029016,8,8,256,4096,8,8,8,3.2,0.000315,163.11,17.17439
118,6.780666239180488,2,2048,16,8192,4,4,8,3.2,0.001256,108.36,9.767289
119,12.372660381392144,13,32,16,512,4,4,2,2.5,0.00038,145.84,21.642736
120,5.672967658621506,12,1024,32,512,2,4,2,2.3,0.000345,226.04,27.682341
121,32.11099589596586,9,8,8,128,4,8,8,2.7,0.00025,111.61,15.344445
122,0.0,4,32,4,2048,8,4,4,3.6,10000.0,10000.0,10000.0
123,0.0,13,2,256,4096,2,4,2,3.3,10000.0,10000.0,10000.0
124,11.08628565815452,8,4,1024,2048,2,2,4,3.2,0.000315,169.22,18.914855
125,21.996728261630185,9,64,16,512,8,8,2,3.2,0.00025,134.85,16.200371
126,31.1829698792155,8,4,8,2048,4,2,2,3.1,0.000317,100.58,13.871673
127,29.30062570900189,9,64,32,128,4,8,2,3.1,0.00025,116.84,15.662728
128,2.4681831341302973,13,512,8,16384,8,2,2,2.4,0.000378,327.39,33.191218000000006
129,5.547887941654109,6,8,256,16384,8,4,2,2.8,0.000409,209.93,17.980036000000002
130,22.271714922049,3,1024,1024,1024,2,2,8,2.6,0.000449,90.038,9.519143
131,12.587333957330149,8,256,512,4096,2,4,2,3.3,0.000315,158.81,18.584671
132,4.764845740413428,13,4,128,8192,8,4,2,2.5,0.000381,234.7,26.147447
133,22.471910112359552,7,64,4,1024,4,4,4,2.2,0.000445,87.819,12.214929
134,24.449877750611247,6,256,256,64,4,2,2,2.9,0.000409,81.858,11.546688
135,0.0,12,2,4,4096,4,8,2,2.9,10000.0,10000.0,10000.0
136,31.54574132492113,8,64,4,64,4,4,4,3.3,0.000317,89.729,13.298798
137,2.358433503538873,11,1024,256,16384,8,4,2,3.5,0.000319,364.58,33.972668000000006
138,4.94126205863946,10,256,8,16384,2,8,8,3.5,0.000282,267.89,25.460089
139,10.377959746964978,10,32,512,4096,4,4,2,3.6,0.000282,184.85,21.614851
140,15.996547370481466,12,32,64,256,2,4,2,2.9,0.000345,134.61,20.156858
141,4.4705630099919125,10,32,1024,8192,4,8,4,3.2,0.000282,281.64,27.01759
142,3.265825237127392,2,256,128,16384,8,4,2,2.9,0.00126,155.89,10.967781
143,7.936507936507937,2,8,1024,1024,8,2,4,2.5,0.00126,47.07,5.218946
144,16.850008908897113,7,128,256,2048,2,8,4,3.4,0.000439,116.27,14.109475
145,16.7942218600748,10,64,256,512,2,8,4,3.4,0.000282,145.31,18.810694
146,2.487212670010938,14,256,1024,128,2,8,4,2.5,0.000413,312.01,34.530772
147,22.779043280182236,7,128,4,512,4,4,2,3.1,0.000439,83.413,12.061032
148,10.379420598492036,6,512,32,8192,4,8,2,3.3,0.000409,153.48,15.325496
149,9.48026726112025,13,64,2,512,2,8,4,2.4,0.000381,166.39,22.570672
150,22.271714922049,3,64,16,4096,4,8,4,2.3,0.000449,73.939,7.261322
151,23.897609544819968,9,64,16,256,8,4,4,3.6,0.000295,119.1,15.572658
152,22.779043280182236,7,256,32,512,4,4,8,2.7,0.000439,90.922,12.785859
153,2.485089463220676,4,256,128,2048,4,4,4,2.5,0.004024,66.64,8.270162
154,5.225596247031121,9,16,512,16384,4,8,2,3.6,0.00025,276.67,25.299073
155,10.06982630841174,12,512,16,256,2,2,4,2.1,0.000345,169.66,23.841382
156,30.674846625766868,5,16,8,2048,4,8,4,2.3,0.000326,78.466,9.604845
157,16.726064517873503,7,32,16,2048,8,8,4,2.8,0.000439,116.7,13.210706
158,13.059852596566872,11,4,64,2048,8,2,2,2.9,0.000319,154.93,19.67077
159,0.0,8,4,64,4096,4,8,4,3.5,10000.0,10000.0,10000.0
160,7.961783439490446,2,512,16,512,4,4,8,2.8,0.001256,35.771,4.467074
161,30.674846625766868,5,64,128,1024,4,4,4,3.5,0.000326,69.119,9.199594
162,7.936507936507937,2,256,512,4096,4,2,2,3.1,0.00126,67.003,6.169275
163,22.779043280182236,7,16,32,1024,4,4,4,3.4,0.000439,87.42,11.985649
164,0.0,8,64,4,512,8,4,2,2.3,10000.0,10000.0,10000.0
165,1.9448747368444836,4,2048,128,128,8,8,8,3.6,0.004031,112.94,12.289436
166,15.128865131541126,8,16,512,2048,2,8,4,2.6,0.000317,144.4,17.130041
167,11.496991399429604,8,16,256,4096,8,8,8,3.2,0.000315,166.17,17.248843
168,12.5303455874666,3,2048,16,8192,4,4,8,3.1,0.000449,133.32,12.672404
169,15.538413989528223,12,64,16,512,4,4,2,2.6,0.000345,136.58,20.203899
170,8.747721877427754,12,512,32,512,4,8,2,2.4,0.000345,182.03,24.131285
171,39.54000580684525,9,16,8,256,4,4,4,2.7,0.00025,100.58,14.890862
172,0.0,4,32,4,2048,8,4,4,3.5,10000.0,10000.0,10000.0
173,10.189590078743892,12,4,128,4096,2,4,2,3.2,0.000345,168.66,22.087834
174,10.819337161985882,7,8,1024,1024,4,2,4,3.1,0.000439,145.1,16.333522000000002
175,21.996728261630185,9,64,16,512,8,8,2,3.2,0.00025,134.85,16.200371
176,22.779043280182236,7,8,8,2048,4,2,2,3.0,0.000439,90.207,12.254651
177,29.266507390285152,8,64,32,128,4,8,2,3.1,0.000315,104.15,13.920811
178,3.9692987049206514,12,256,8,16384,4,4,2,2.5,0.000345,270.23,28.292497
179,6.126552405820642,6,16,256,16384,4,4,2,2.8,0.000409,199.77,17.693197
180,22.271714922049,3,512,512,512,4,2,8,2.7,0.000449,61.197,7.414263
181,13.948957128175271,7,256,256,4096,2,4,2,3.3,0.000439,127.79,15.158666
182,5.899910637077285,12,4,128,8192,8,4,2,2.5,0.000345,221.65,24.414138
183,22.779043280182236,7,64,4,1024,4,4,4,2.3,0.000439,87.819,12.138442
184,30.674846625766868,5,256,128,128,4,2,2,3.0,0.000326,65.342,9.32954
185,0.0,11,2,8,4096,4,8,2,2.8,10000.0,10000.0,10000.0
186,22.779043280182236,7,64,8,64,4,4,4,3.3,0.000439,78.946,11.654286
187,3.5033783074391103,10,1024,128,16384,4,4,2,3.4,0.000282,318.15,30.323082
188,13.182978779810576,9,128,8,8192,4,8,8,3.4,0.00025,174.19,19.35762
189,19.28476620528313,9,32,256,4096,4,4,2,3.5,0.00025,144.02,17.814377
190,20.072329486752352,11,32,64,256,4,4,2,2.9,0.000319,124.97,18.516865
191,8.621288165658234,10,32,512,4096,4,8,4,3.2,0.000282,202.81,22.258226
192,7.277386061361264,3,256,128,16384,8,8,2,2.8,0.000449,174.94,13.083371
193,7.936507936507937,2,8,512,1024,8,2,4,2.6,0.00126,41.17,4.630969
194,20.70950190733092,8,128,128,2048,2,8,4,3.3,0.000317,123.42,15.458946
195,23.18461225692202,9,64,256,512,2,8,4,3.4,0.00025,131.35,16.965759
196,3.1318245953047943,13,256,1024,128,4,8,8,2.5,0.000378,290.64,32.155521
197,22.779043280182236,7,64,8,256,4,4,2,3.0,0.000439,79.829,11.734297
198,10.379420598492036,6,512,32,8192,4,8,2,3.2,0.000409,153.48,15.334347
199,11.336630127404051,12,64,4,1024,2,8,4,2.5,0.000345,159.9,21.133128
200,22.271714922049,3,64,32,2048,4,8,4,2.4,0.000449,54.605,6.350602
201,29.582916596765745,8,64,8,256,8,4,4,3.5,0.000319,102.94,13.773373
202,24.449877750611247,6,256,32,1024,4,4,8,2.7,0.000409,81.018,11.285517
203,2.485707183693761,4,256,128,2048,4,4,4,2.6,0.004023,66.64,8.265349
204,11.253796464720562,9,16,256,8192,4,8,2,3.5,0.00025,188.53,19.840588
205,12.90446408152681,11,512,16,256,2,2,4,2.2,0.000319,155.86,21.856498
206,30.674846625766868,5,16,16,2048,4,4,4,2.4,0.000326,70.458,9.214649
207,18.260257515381312,7,32,16,1024,8,8,4,2.8,0.000439,111.69,12.742402
208,18.76168520155762,10,8,64,1024,8,2,2,3.0,0.000282,137.48,17.611358
209,23.869321916770332,8,8,64,2048,4,8,4,3.4,0.000319,114.6,14.57318
210,22.271714922049,3,256,16,256,4,4,8,2.9,0.000449,40.366,5.650609
211,30.674846625766868,5,64,128,1024,4,4,4,3.4,0.000326,69.119,9.204764
212,22.271714922049,3,128,256,2048,4,2,4,3.1,0.000449,54.0,6.488074
213,24.449877750611247,6,32,32,1024,4,4,4,3.3,0.000409,76.92,10.458337
214,22.779043280182236,7,64,8,512,8,4,2,2.4,0.000439,91.46,12.210656
215,14.26533523537803,4,1024,128,256,8,8,8,3.5,0.000701,83.383,9.6630037
216,17.928069187830207,7,16,256,2048,4,8,4,2.7,0.000439,112.72,13.72955
217,19.3355195103435,7,16,128,2048,8,4,8,3.1,0.000439,108.54,13.191638
218,22.271714922049,3,1024,16,4096,4,4,4,3.0,0.000449,91.697,8.851763
219,15.35797233168461,12,64,32,512,4,4,2,2.6,0.000345,137.38,20.307176
220,11.204002656713232,11,512,32,512,4,8,2,2.4,0.000319,167.27,22.15443
221,31.64556962025317,8,16,8,256,4,4,4,2.7,0.000316,89.845,13.241246
222,30.674846625766868,5,64,8,1024,4,4,2,3.5,0.000326,66.145,8.869833
223,12.785096316261962,12,4,128,2048,2,4,2,3.1,0.000345,150.57,21.187741
224,16.98706548436963,7,8,512,1024,4,4,4,3.1,0.000439,115.8,14.330436
225,28.353096469088506,8,64,8,512,4,8,2,3.2,0.000317,105.48,13.946309
226,22.779043280182236,7,8,8,1024,4,2,2,2.9,0.000439,85.149,11.881207
227,22.779043280182236,7,128,16,256,4,4,2,3.1,0.000439,82.376,12.012932
228,8.115352964183382,11,256,16,8192,4,4,2,2.6,0.000319,196.54,22.928243
229,20.745086501368046,5,16,128,8192,4,4,2,2.9,0.000326,121.6,11.963476
230,2.484472049689441,4,512,512,512,4,2,4,2.8,0.004025,78.449,9.472305
231,20.68883967071813,7,128,256,2048,2,4,2,3.2,0.000439,104.93,13.745721
232,8.214072015301348,12,8,64,4096,8,4,2,2.6,0.000345,187.85,22.406051
233,24.449877750611247,6,64,8,1024,4,4,4,2.4,0.000409,77.017,10.55701
234,30.674846625766868,5,128,128,128,4,2,2,3.0,0.000326,61.304,8.945443999999998
235,0.0,10,4,8,4096,4,8,2,2.7,10000.0,10000.0,10000.0
236,22.779043280182236,7,64,8,64,4,4,4,3.2,0.000439,78.946,11.660406
237,7.152641896071331,10,512,128,8192,4,4,4,3.3,0.000282,222.66,24.080318
238,14.335874434761337,8,128,8,8192,4,4,8,3.4,0.000317,148.34,17.12002
239,24.24869592513832,8,32,256,2048,4,4,2,3.4,0.000319,113.7,15.127326
240,27.329216931578404,10,32,64,256,4,4,2,3.0,0.000282,113.91,16.849633
241,11.406960908538888,9,64,512,4096,4,8,4,3.2,0.00025,187.26,20.382134
242,1.7796211434129552,4,128,64,8192,8,4,2,2.7,0.004024,118.17,10.505962
243,22.271714922049,3,16,512,1024,8,2,4,2.7,0.000449,56.165,6.5344940000000005
244,23.42746498886524,8,64,128,1024,2,8,4,3.2,0.000317,116.04,14.790292
245,27.042696442406186,9,64,128,256,2,8,4,3.3,0.00025,121.62,16.20983
246,6.19709771984956,12,256,512,128,4,8,8,2.6,0.000345,216.27,26.214196
247,22.779043280182236,7,64,8,256,4,4,2,2.9,0.000439,79.829,11.741626
248,20.88440806766688,6,256,32,4096,4,4,4,3.3,0.000409,108.2,12.532487
249,14.007032292193236,11,64,4,1024,4,8,4,2.6,0.000319,149.6,19.444123
250,2.485089463220676,4,64,32,2048,4,8,4,2.5,0.004024,67.311,7.832447
251,22.779043280182236,7,128,8,256,8,4,4,3.4,0.000439,92.767,12.321979
252,24.449877750611247,6,128,32,1024,4,4,8,2.7,0.000409,76.937,10.839941
253,30.674846625766868,5,128,64,1024,4,4,4,2.7,0.000326,68.962,9.259758
254,9.545545640605498,8,32,256,8192,4,8,4,3.4,0.000317,181.79,18.371275
255,16.54221977776679,11,256,16,512,4,2,4,2.3,0.000319,137.66,19.8424
256,2.485089463220676,4,32,16,1024,4,4,4,2.5,0.004024,54.82,7.129743
257,18.260257515381312,7,32,16,1024,8,8,4,2.9,0.000439,111.69,12.735788
258,25.649222869585813,9,8,64,1024,8,2,2,3.0,0.00025,124.88,15.913696
259,22.16312041215545,7,8,32,2048,4,8,4,3.3,0.000439,101.38,12.749431
260,2.483854942871336,4,256,16,256,4,4,4,2.9,0.004026,51.825,7.258012
261,24.449877750611247,6,32,64,1024,4,4,4,3.3,0.000409,77.797,10.565675
262,22.271714922049,3,128,256,2048,4,2,4,3.0,0.000449,54.0,6.492493
263,24.449877750611247,6,32,64,1024,4,4,4,3.2,0.000409,77.797,10.571855
264,22.63395420160097,7,128,8,1024,8,4,2,2.5,0.000439,100.32,12.721335
265,14.367816091954024,4,1024,64,256,4,8,8,3.4,0.000696,74.849,9.3105958
266,19.489636763350507,7,32,256,1024,4,8,4,2.8,0.000439,108.11,13.384309
267,19.186744425083575,7,32,128,2048,8,4,8,3.1,0.000439,108.96,13.241626
268,2.044352144543717,4,1024,16,4096,4,4,4,2.9,0.004025,110.24,10.900509
269,18.6091635200316,11,128,32,512,4,4,2,2.7,0.000319,129.79,19.031535
270,17.994526177710497,10,256,16,512,4,8,2,2.5,0.000282,140.38,18.610416
271,22.779043280182236,7,32,16,512,4,4,4,2.8,0.000439,81.631,11.785918
272,30.674846625766868,5,64,8,1024,4,4,4,3.4,0.000326,66.083,8.86521
273,17.023530047503428,11,8,64,2048,2,4,4,3.0,0.000319,135.7,19.115045
274,24.449877750611247,6,16,512,512,4,4,4,3.0,0.000409,95.473,12.150432
275,29.081922874033268,8,32,8,512,4,8,2,3.1,0.000315,104.48,13.814856
276,24.449877750611247,6,16,8,1024,4,4,4,2.8,0.000409,75.862,10.361375
277,22.779043280182236,7,128,16,256,4,4,2,3.1,0.000439,82.376,12.012932
278,8.2019249958975,11,128,16,8192,4,4,4,2.7,0.000319,195.5,22.403405
279,18.620470646975438,5,32,128,8192,4,4,4,3.0,0.000326,128.35,12.297876
280,30.674846625766868,5,256,256,512,4,2,4,2.8,0.000326,72.208,9.889591
